project_id	characteristics[strain/breed]	comment[data file]	fasta	exclude	exclude_reason	labelling
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20140814_Ecoli_ASKAneg_P52.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20140814_Ecoli_ASKAneg_P54.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20140814_Ecoli_ASKAneg_P56-P31.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150113_Ecoli_IB_P01-P29_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150113_Ecoli_IB_P05-P47_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150113_Ecoli_IB_P07-P39_float_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150113_Ecoli_IB_P09-P25_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150113_Ecoli_IB_P12-P35_float_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150113_Ecoli_IB_P14_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150113_Ecoli_IB_P16-P40_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150113_Ecoli_IB_P24-P44_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150113_Ecoli_IB_P45-P46_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150117_Ecoli_Purification_GFP_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150117_Ecoli_Purification_P15_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150117_Ecoli_Purification_P17_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150117_Ecoli_Purification_P21_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150117_Ecoli_Purification_P48_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150117_Ecoli_Purification_P48_IDA_2.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150117_Ecoli_Purification_P49_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150117_Ecoli_Purification_P49_IDA_2.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150117_Ecoli_Purification_P50_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150117_Ecoli_Purification_P53_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150117_Ecoli_Purification_P53_IDA_2.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150117_Ecoli_Purification_P55_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150117_Ecoli_Purification_P55_IDA_2.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150225_Ecoli_purification_GFP_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150225_Ecoli_purification_M1-5_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150225_Ecoli_purification_M11-14_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150225_Ecoli_purification_M6-8_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150225_Ecoli_purification_M910_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150414_Ecoli_puri_C1_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150414_Ecoli_puri_C2_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150414_Ecoli_puri_C3_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	20150414_Ecoli_puri_C4_IDA_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Not applicable	20150706_Ecoli_syntheticPeptides_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Not applicable	20150706_Ecoli_syntheticPeptides_10.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Not applicable	20150706_Ecoli_syntheticPeptides_11.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Not applicable	20150706_Ecoli_syntheticPeptides_2.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Not applicable	20150706_Ecoli_syntheticPeptides_3.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Not applicable	20150706_Ecoli_syntheticPeptides_4.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Not applicable	20150706_Ecoli_syntheticPeptides_5.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Not applicable	20150706_Ecoli_syntheticPeptides_6.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Not applicable	20150706_Ecoli_syntheticPeptides_7.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Not applicable	20150706_Ecoli_syntheticPeptides_8.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Not applicable	20150706_Ecoli_syntheticPeptides_9.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	ASKA(-) library Host Cell K-12 AG1(ME5305)	2015408_Ecoli_NiNTA_C1_1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200122_Ecoli_WCL_r1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200122_Ecoli_WCL_r2.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200122_Ecoli_WCL_r3.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200122_Ecoli_WCL_r4.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200122_Ecoli_WCL_r5.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200122_Ecoli_WCL_r6.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200122_Ecoli_WCL_r7.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200122_Ecoli_WCL_r8.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200124_Ecoli_WCL_r1.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200124_Ecoli_WCL_r10.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200124_Ecoli_WCL_r2.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200124_Ecoli_WCL_r3.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200124_Ecoli_WCL_r4.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200124_Ecoli_WCL_r5.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200124_Ecoli_WCL_r6.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200124_Ecoli_WCL_r7.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200124_Ecoli_WCL_r8.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD020785	Escherichia coli str. K-12	20200124_Ecoli_WCL_r9.wiff.scan	uniprot_UP000000625_17-11-22_K12	TRUE	Wrong Format/DIA	
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_10.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_11.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_12.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_13.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_14.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_15.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_16.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_1_20200203183016.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_2.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_3.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_4.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_5.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_6.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_7.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_8.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD025088	Escherichia coli NC101	20200203_PWS_Ec_NC101_9.raw	uniprot_UP000005190_23-02-23_NC101	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E10_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E11_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E12_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E16_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E17_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E18_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E19_C1_repeat.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E1_C1_r.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E20_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E21_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E22_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E23_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E24_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E2_C1_r.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E3_C1_r.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E4_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E5_C1_r.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E6_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E7_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E8_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD019140	Escherichia coli str. K-12	Andrew_Sue_Ecoli_E9_C1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD036749	Escherichia coli str. K-12 substr. W3110	OMPs_band-cutting.raw	uniprot_UP000868987_02-11-23_W3110	FALSE		
PXD036749	Escherichia coli str. JW2806	20200109_HFX_SVS_ZhaoK_ColE3plusIm3.raw	uniprot_UP000000625_17-11-22_K12	TRUE	lonely SILAC	
PXD036749	Escherichia coli str. K-12 substr. W3110	Triton-then-LDAO_library.raw	uniprot_UP000868987_02-11-23_W3110	FALSE		
PXD023158	Escherichia coli str. K-12	TMT_Fraction1_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction2_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction3_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction4_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction5_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction6_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction7_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction8_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction9_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction10_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction11_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction12_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction13_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction14_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD023158	Escherichia coli str. K-12	TMT_Fraction15_Repeat1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		TMT
PXD020207	Escherichia coli str. O2:K1; ST95	FY26 EV_Raw_file-X101SC19080976_Z01_F001_B1_43.raw	uniprot_UP000008216_08_05_24_O1_K1_APEC	FALSE		
PXD020207	Escherichia coli str. O6:K2; ST73	CFT073 EV_Raw_file-X101SC19080976_Z01_F001_B1_43.raw	WGS_ST73	FALSE		
PXD020207	Escherichia coli str. O2:K1; ST117	CBE59 EV_Raw_file-X101SC19080976_Z01_F001_B1_43.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD020207	Escherichia coli str. O2:K1; ST95	FY26 Raw_file.raw	uniprot_UP000008216_08_05_24_O1_K1_APEC	FALSE		
PXD016669	Escherichia coli DH5	QEx2_020296.raw	uniprot_UP001065293_07-11-23_DH5	FALSE		
PXD016669	Escherichia coli DH5	QEx2_020300.raw	uniprot_UP001065293_07-11-23_DH5	FALSE		
PXD016669	Escherichia coli DH5	QEx2_020322.raw	uniprot_UP001065293_07-11-23_DH5	FALSE		
PXD016669	Escherichia coli DH5	QEx2_020419.raw	uniprot_UP001065293_07-11-23_DH5	FALSE		
PXD016669	Escherichia coli DH5	QEx2_020427.raw	uniprot_UP001065293_07-11-23_DH5	FALSE		
PXD016669	Escherichia coli DH5	QEx2_020448.raw	uniprot_UP001065293_07-11-23_DH5	FALSE		
PXD016669	Escherichia coli DH5	QEx2_020460.raw	uniprot_UP001065293_07-11-23_DH5	FALSE		
PXD016669	Escherichia coli DH5	QEx2_020461.raw	uniprot_UP001065293_07-11-23_DH5	FALSE		
PXD016669	Escherichia coli DH5	QEx2_020481.raw	uniprot_UP001065293_07-11-23_DH5	FALSE		
PXD016669	Escherichia coli DH5	QEx2_020482.raw	uniprot_UP001065293_07-11-23_DH5	FALSE		
PXD016669	Escherichia coli DH5	VELOS38388.raw	uniprot_UP001065293_07-11-23_DH5	TRUE	CID	
PXD016669	Escherichia coli DH5	VELOS38389.raw	uniprot_UP001065293_07-11-23_DH5	TRUE	CID	
PXD016669	Escherichia coli DH5	VELOS38393.raw	uniprot_UP001065293_07-11-23_DH5	TRUE	CID	
PXD016669	Escherichia coli DH5	VELOS38402.raw	uniprot_UP001065293_07-11-23_DH5	TRUE	CID	
PXD016669	Escherichia coli DH5	VELOS38405.raw	uniprot_UP001065293_07-11-23_DH5	TRUE	CID	
PXD016669	Escherichia coli DH5	VELOS38407.raw	uniprot_UP001065293_07-11-23_DH5	TRUE	CID	
PXD016669	Escherichia coli DH5	VELOS38408.raw	uniprot_UP001065293_07-11-23_DH5	TRUE	CID	
PXD016669	Escherichia coli DH5	VELOS38419.raw	uniprot_UP001065293_07-11-23_DH5	TRUE	CID	
PXD016669	Escherichia coli DH5	VELOS38425.raw	uniprot_UP001065293_07-11-23_DH5	TRUE	CID	
PXD016669	Escherichia coli DH5	VELOS38427.raw	uniprot_UP001065293_07-11-23_DH5	TRUE	CID	
PXD017618	Escherichia coli str. K-12 substr. MG1655	20170105_L_MaD_ColC4_Ecoli20161108-01_01.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD017618	Escherichia coli str. K-12 substr. MG1655	20170105_L_MaD_ColC4_Ecoli20161108-02_01.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD017618	Escherichia coli str. K-12 substr. MG1655	20170105_L_MaD_ColC4_Ecoli20161108-03_01.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD017618	Escherichia coli str. K-12 substr. MG1655	20161222_Q1_MD_colQ1-33_Ecoli_Mat_B1bis.raw	uniprot_UP000000625_17-11-22_K12	TRUE	top down	
PXD017618	Escherichia coli str. K-12 substr. MG1655	20161222_Q1_MD_colQ1-33_Ecoli_Mat_B2.raw	uniprot_UP000000625_17-11-22_K12	TRUE	top down	
PXD017618	Escherichia coli str. K-12 substr. MG1655	20161222_Q1_MD_colQ1-33_Ecoli_Mat_B3.raw	uniprot_UP000000625_17-11-22_K12	TRUE	top down	
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_001.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_002.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_003.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_004.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_005.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_006.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_007.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_008.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_009.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_010.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_011.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_012.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_013.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_014.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_015.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_016.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_017.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_018.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_019.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_020.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_021.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_022.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_023.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_024.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_025.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_026.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_027.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_028.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_029.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_030.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_031.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD011023	Escherichia coli str. K-12 substr. MG1655	BBM_006_P021_SH_032.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD029347	APEC strain AE17(O2 serotype)	APEC-OMV isolated from APEC after infection with cell-1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD029347	APEC strain AE17(O2 serotype)	APEC-OMV isolated from APEC after infection with cell-2.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
